DATE_PST,STATION_NAME,RAW_VALUE,REPORTED_VALUE,INSTRUMENT,UNITS,PARAMETER,EMS_ID,LATITUDE,LONGITUDE
2020-09-27 17:00,Abbotsford A Columbia Street,0.121378,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 16:00,Abbotsford A Columbia Street,0.118333,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 15:00,Abbotsford A Columbia Street,0.111707,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 14:00,Abbotsford A Columbia Street,0.094622,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 13:00,Abbotsford A Columbia Street,0.096106,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 12:00,Abbotsford A Columbia Street,0.101086,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 11:00,Abbotsford A Columbia Street,0.099512,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 10:00,Abbotsford A Columbia Street,0.117719,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 09:00,Abbotsford A Columbia Street,0.13126,0.13,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 08:00,Abbotsford A Columbia Street,0.109319,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 07:00,Abbotsford A Columbia Street,0.116888,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 06:00,Abbotsford A Columbia Street,0.128178,0.13,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 05:00,Abbotsford A Columbia Street,0.155819,0.16,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 04:00,Abbotsford A Columbia Street,0.129975,0.13,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 03:00,Abbotsford A Columbia Street,0.125092,0.13,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 02:00,Abbotsford A Columbia Street,0.144975,0.14,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 01:00,Abbotsford A Columbia Street,0.118246,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-27 00:00,Abbotsford A Columbia Street,0.111947,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 23:00,Abbotsford A Columbia Street,0.099889,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 22:00,Abbotsford A Columbia Street,0.078394,0.08,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 21:00,Abbotsford A Columbia Street,0.084186,0.08,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 20:00,Abbotsford A Columbia Street,0.087353,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 19:00,Abbotsford A Columbia Street,0.096705,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 18:00,Abbotsford A Columbia Street,0.099983,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 17:00,Abbotsford A Columbia Street,0.092,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 16:00,Abbotsford A Columbia Street,0.094883,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 15:00,Abbotsford A Columbia Street,0.094313,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 14:00,Abbotsford A Columbia Street,0.089853,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 13:00,Abbotsford A Columbia Street,0.083442,0.08,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 12:00,Abbotsford A Columbia Street,0.08685,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 11:00,Abbotsford A Columbia Street,0.102306,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 10:00,Abbotsford A Columbia Street,0.109883,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 09:00,Abbotsford A Columbia Street,0.122665,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 08:00,Abbotsford A Columbia Street,0.093351,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 07:00,Abbotsford A Columbia Street,0.092228,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 06:00,Abbotsford A Columbia Street,0.086072,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 05:00,Abbotsford A Columbia Street,0.111807,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 04:00,Abbotsford A Columbia Street,0.081529,0.08,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 03:00,Abbotsford A Columbia Street,0.077015,0.08,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 02:00,Abbotsford A Columbia Street,0.093967,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 01:00,Abbotsford A Columbia Street,0.069254,0.07,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-26 00:00,Abbotsford A Columbia Street,0.073169,0.07,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 23:00,Abbotsford A Columbia Street,0.086276,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 22:00,Abbotsford A Columbia Street,0.091128,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 21:00,Abbotsford A Columbia Street,0.094764,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 20:00,Abbotsford A Columbia Street,0.104822,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 19:00,Abbotsford A Columbia Street,0.106601,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 18:00,Abbotsford A Columbia Street,0.10405,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 17:00,Abbotsford A Columbia Street,0.099931,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 16:00,Abbotsford A Columbia Street,0.101769,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 15:00,Abbotsford A Columbia Street,0.097501,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 14:00,Abbotsford A Columbia Street,0.105256,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 13:00,Abbotsford A Columbia Street,0.106917,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 12:00,Abbotsford A Columbia Street,0.104683,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 11:00,Abbotsford A Columbia Street,0.093378,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 10:00,Abbotsford A Columbia Street,0.08835,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 09:00,Abbotsford A Columbia Street,0.085258,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 08:00,Abbotsford A Columbia Street,0.086819,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 07:00,Abbotsford A Columbia Street,0.095177,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 06:00,Abbotsford A Columbia Street,0.087292,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 05:00,Abbotsford A Columbia Street,0.097452,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 04:00,Abbotsford A Columbia Street,0.088895,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 03:00,Abbotsford A Columbia Street,0.090378,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 02:00,Abbotsford A Columbia Street,0.101754,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 01:00,Abbotsford A Columbia Street,0.091967,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-25 00:00,Abbotsford A Columbia Street,0.090331,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 23:00,Abbotsford A Columbia Street,0.09716,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 22:00,Abbotsford A Columbia Street,0.093611,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 21:00,Abbotsford A Columbia Street,0.096658,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 20:00,Abbotsford A Columbia Street,0.103592,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 19:00,Abbotsford A Columbia Street,0.108852,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 18:00,Abbotsford A Columbia Street,0.101406,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 17:00,Abbotsford A Columbia Street,0.099075,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 16:00,Abbotsford A Columbia Street,0.094525,0.09,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 15:00,Abbotsford A Columbia Street,0.104384,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 14:00,Abbotsford A Columbia Street,0.097464,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 13:00,Abbotsford A Columbia Street,0.095892,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 12:00,Abbotsford A Columbia Street,0.095286,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 11:00,Abbotsford A Columbia Street,0.104628,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 10:00,Abbotsford A Columbia Street,0.112456,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 09:00,Abbotsford A Columbia Street,0.110717,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 08:00,Abbotsford A Columbia Street,0.117481,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 07:00,Abbotsford A Columbia Street,0.104784,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 06:00,Abbotsford A Columbia Street,0.101481,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 05:00,Abbotsford A Columbia Street,0.120801,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 04:00,Abbotsford A Columbia Street,0.101279,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 03:00,Abbotsford A Columbia Street,0.095728,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 02:00,Abbotsford A Columbia Street,0.108094,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 01:00,Abbotsford A Columbia Street,0.101127,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-24 00:00,Abbotsford A Columbia Street,0.098914,0.1,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 23:00,Abbotsford A Columbia Street,0.111167,0.11,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 22:00,Abbotsford A Columbia Street,0.115233,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 21:00,Abbotsford A Columbia Street,0.118542,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 20:00,Abbotsford A Columbia Street,0.121597,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 19:00,Abbotsford A Columbia Street,0.123422,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 18:00,Abbotsford A Columbia Street,0.1345,0.13,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 17:00,Abbotsford A Columbia Street,0.131503,0.13,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 16:00,Abbotsford A Columbia Street,0.125294,0.13,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 15:00,Abbotsford A Columbia Street,0.127826,0.13,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 14:00,Abbotsford A Columbia Street,0.137967,0.14,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 13:00,Abbotsford A Columbia Street,0.141933,0.14,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 12:00,Abbotsford A Columbia Street,0.116389,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 11:00,Abbotsford A Columbia Street,0.119114,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 10:00,Abbotsford A Columbia Street,0.140881,0.14,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 09:00,Abbotsford A Columbia Street,0.153681,0.15,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 08:00,Abbotsford A Columbia Street,0.141674,0.14,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 07:00,Abbotsford A Columbia Street,0.149815,0.15,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 06:00,Abbotsford A Columbia Street,0.151517,0.15,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 05:00,Abbotsford A Columbia Street,0.153425,0.15,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 04:00,Abbotsford A Columbia Street,0.153732,0.15,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 03:00,Abbotsford A Columbia Street,0.161156,0.16,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 02:00,Abbotsford A Columbia Street,0.175461,0.18,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 01:00,Abbotsford A Columbia Street,0.173377,0.17,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-23 00:00,Abbotsford A Columbia Street,0.177344,0.18,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 23:00,Abbotsford A Columbia Street,0.164658,0.16,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 22:00,Abbotsford A Columbia Street,0.174258,0.17,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 21:00,Abbotsford A Columbia Street,0.208833,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 20:00,Abbotsford A Columbia Street,0.188661,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 19:00,Abbotsford A Columbia Street,0.173169,0.17,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 18:00,Abbotsford A Columbia Street,0.154881,0.15,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 17:00,Abbotsford A Columbia Street,0.149197,0.15,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 16:00,Abbotsford A Columbia Street,0.151761,0.15,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 15:00,Abbotsford A Columbia Street,0.123866,0.12,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 14:00,Abbotsford A Columbia Street,0.129283,0.13,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 13:00,Abbotsford A Columbia Street,0.135164,0.14,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 12:00,Abbotsford A Columbia Street,0.159783,0.16,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 11:00,Abbotsford A Columbia Street,0.160312,0.16,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 10:00,Abbotsford A Columbia Street,0.180156,0.18,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 09:00,Abbotsford A Columbia Street,0.172361,0.17,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 08:00,Abbotsford A Columbia Street,0.205878,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 07:00,Abbotsford A Columbia Street,"","",UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 06:00,Abbotsford A Columbia Street,0.216694,0.22,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 05:00,Abbotsford A Columbia Street,0.234753,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 04:00,Abbotsford A Columbia Street,0.208837,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 03:00,Abbotsford A Columbia Street,0.225538,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 02:00,Abbotsford A Columbia Street,0.249796,0.25,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 01:00,Abbotsford A Columbia Street,0.228732,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-22 00:00,Abbotsford A Columbia Street,0.231233,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 23:00,Abbotsford A Columbia Street,0.222778,0.22,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 22:00,Abbotsford A Columbia Street,0.229919,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 21:00,Abbotsford A Columbia Street,0.228036,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 20:00,Abbotsford A Columbia Street,0.228328,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 19:00,Abbotsford A Columbia Street,0.221807,0.22,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 18:00,Abbotsford A Columbia Street,0.221842,0.22,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 17:00,Abbotsford A Columbia Street,0.211419,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 16:00,Abbotsford A Columbia Street,0.184945,0.18,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 15:00,Abbotsford A Columbia Street,0.192472,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 14:00,Abbotsford A Columbia Street,0.215256,0.22,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 13:00,Abbotsford A Columbia Street,0.212414,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 12:00,Abbotsford A Columbia Street,0.203683,0.2,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 11:00,Abbotsford A Columbia Street,0.194876,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 10:00,Abbotsford A Columbia Street,0.213128,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 09:00,Abbotsford A Columbia Street,0.208167,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 08:00,Abbotsford A Columbia Street,0.214444,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 07:00,Abbotsford A Columbia Street,0.209165,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 06:00,Abbotsford A Columbia Street,0.226586,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 05:00,Abbotsford A Columbia Street,0.254029,0.25,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 04:00,Abbotsford A Columbia Street,0.215047,0.22,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 03:00,Abbotsford A Columbia Street,0.210273,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 02:00,Abbotsford A Columbia Street,0.243055,0.24,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 01:00,Abbotsford A Columbia Street,0.209199,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-21 00:00,Abbotsford A Columbia Street,0.206192,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 23:00,Abbotsford A Columbia Street,0.215288,0.22,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 22:00,Abbotsford A Columbia Street,0.2186,0.22,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 21:00,Abbotsford A Columbia Street,0.243342,0.24,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 20:00,Abbotsford A Columbia Street,0.244039,0.24,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 19:00,Abbotsford A Columbia Street,0.246813,0.25,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 18:00,Abbotsford A Columbia Street,0.210914,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 17:00,Abbotsford A Columbia Street,0.201,0.2,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 16:00,Abbotsford A Columbia Street,0.199525,0.2,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 15:00,Abbotsford A Columbia Street,0.191097,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 14:00,Abbotsford A Columbia Street,0.187922,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 13:00,Abbotsford A Columbia Street,0.189114,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 12:00,Abbotsford A Columbia Street,0.187853,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 11:00,Abbotsford A Columbia Street,0.189976,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 10:00,Abbotsford A Columbia Street,0.197325,0.2,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 09:00,Abbotsford A Columbia Street,0.223401,0.22,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 08:00,Abbotsford A Columbia Street,0.221471,0.22,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 07:00,Abbotsford A Columbia Street,0.213855,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 06:00,Abbotsford A Columbia Street,0.202878,0.2,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 05:00,Abbotsford A Columbia Street,0.210746,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 04:00,Abbotsford A Columbia Street,0.19021,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 03:00,Abbotsford A Columbia Street,0.196877,0.2,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 02:00,Abbotsford A Columbia Street,0.213013,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 01:00,Abbotsford A Columbia Street,0.234467,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-20 00:00,Abbotsford A Columbia Street,0.226539,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 23:00,Abbotsford A Columbia Street,0.20874,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 22:00,Abbotsford A Columbia Street,0.210697,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 21:00,Abbotsford A Columbia Street,0.23065,0.23,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 20:00,Abbotsford A Columbia Street,0.248192,0.25,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 19:00,Abbotsford A Columbia Street,0.202796,0.2,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 18:00,Abbotsford A Columbia Street,0.206444,0.21,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 17:00,Abbotsford A Columbia Street,0.203581,0.2,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 16:00,Abbotsford A Columbia Street,0.199658,0.2,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 15:00,Abbotsford A Columbia Street,0.187728,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 14:00,Abbotsford A Columbia Street,0.176214,0.18,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 13:00,Abbotsford A Columbia Street,0.171214,0.17,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 12:00,Abbotsford A Columbia Street,0.168019,0.17,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 11:00,Abbotsford A Columbia Street,0.170325,0.17,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 10:00,Abbotsford A Columbia Street,0.176783,0.18,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 09:00,Abbotsford A Columbia Street,0.191366,0.19,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 08:00,Abbotsford A Columbia Street,0.171265,0.17,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 07:00,Abbotsford A Columbia Street,0.18156,0.18,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 06:00,Abbotsford A Columbia Street,0.198261,0.2,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 05:00,Abbotsford A Columbia Street,"","",UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 04:00,Abbotsford A Columbia Street,"","",UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 03:00,Abbotsford A Columbia Street,0.252424,0.25,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 02:00,Abbotsford A Columbia Street,0.346347,0.35,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 01:00,Abbotsford A Columbia Street,0.362986,0.36,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-19 00:00,Abbotsford A Columbia Street,0.356461,0.36,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
2020-09-18 23:00,Abbotsford A Columbia Street,0.306424,0.31,UNSPECIFIED,ppm,CO,E289309,49.0215,-122.3266
